epoch,cpu_mhz_avg,gpu_edge_c,acpi_c,gpu_mhz,gpu_power_w,bat_status,bat_pct,mem_avail_mb
1790380891,1893,69.0,69.0,1600,15.06,Not charging,76,8088
1790380896,2159,69.0,69.0,1600,14.07,Not charging,76,8084
1790380901,2216,69.0,69.0,1600,14.23,Not charging,76,8088
1790380906,2424,68.0,69.0,1600,15.05,Not charging,76,8073
1790380911,2327,68.0,68.0,200,12.13,Not charging,76,8087
1790380916,2424,69.0,68.0,1600,14.25,Not charging,76,8086
1790380921,2358,69.0,69.0,1600,15.14,Not charging,76,8095
1790380926,2424,68.0,68.0,1600,15.05,Not charging,76,8111
1790380931,2424,68.0,68.0,1600,15.11,Not charging,76,8069
1790380936,2424,66.0,68.0,1561,15.24,Not charging,76,8112
1790380941,2379,68.0,68.0,1600,15.08,Not charging,76,8093
1790380946,2424,68.0,69.0,1600,14.07,Not charging,76,8091
1790380951,2329,69.0,69.0,1600,14.10,Not charging,76,8070
1790380957,2363,68.0,69.0,1600,15.11,Not charging,76,8094
1790380962,2419,69.0,69.0,1600,15.09,Not charging,76,8071
1790380967,2424,68.0,69.0,1600,14.01,Not charging,76,8090
1790380972,2424,67.0,68.0,1543,15.09,Not charging,76,8058
1790380977,2424,67.0,68.0,1600,15.24,Not charging,76,8084
1790380982,2287,69.0,68.0,1600,15.19,Not charging,76,8095
1790380987,1909,68.0,69.0,1600,15.07,Not charging,76,8090
1790380992,2424,68.0,69.0,1547,12.25,Not charging,76,8071
1790380997,2424,68.0,68.0,1600,15.08,Not charging,76,8072
1790381002,2332,68.0,68.0,1600,16.09,Not charging,76,8074
1790381007,2424,68.0,68.0,1600,14.03,Not charging,76,8101
1790381012,2424,67.0,68.0,1577,14.19,Not charging,76,8103
1790381017,2322,69.0,68.0,1600,13.19,Not charging,76,8108
1790381022,2328,69.0,69.0,1600,15.05,Not charging,76,8079
1790381027,2424,68.0,69.0,1600,15.09,Not charging,76,8109
1790381032,1454,66.0,69.0,1486,14.06,Not charging,76,8089
1790381037,1771,69.0,69.0,1600,15.14,Not charging,76,8106
1790381042,1399,69.0,69.0,1600,15.07,Not charging,76,8095
1790381047,1560,69.0,69.0,1600,14.18,Not charging,76,8073
1790381052,1980,70.0,69.0,1600,15.24,Not charging,76,8084
